stop_id,stop_code,stop_name,stop_lat,stop_lon
3656,31453025,"Domaszczyn - skrzy.",51.1888967000,17.1512384800
853,121005,"Joannitów",51.0933776900,17.0362072000
759,29318,"Kowieńska",51.1429610300,17.1356792100
1671,18008,"Złotnicka",51.1437594200,16.8899994500
3789,18120,"Fieldorfa",51.1462510000,16.9079130000
3201,11618,"OPORÓW",51.0843200000,16.9723700000
2724,10506,"pl. Strzegomski (Muzeum Współczesne)",51.1127548400,17.0071732900
565,24508,"BISKUPIN",51.1010322800,17.1095051500
345,26316,"Strachowskiego",51.0582375000,17.0156518200
1981,12302,"Niedźwiedzia",51.1211590400,16.9934766400
1202,31911004,"Kępa",51.2384501300,17.2097710000
1474,23018,"Kępińska",51.1442051000,17.0310752200
1952,11742,"Aleja Wędrowców",51.0886740900,16.9923010800
2980,23165,"KAMIEŃSKIEGO (pętla)",51.1506991100,17.0430711500
979,18520,"Warmińska",51.1464748300,16.9401998300
1320,23728,"Sołtysowicka",51.1438147100,17.0713533200
1667,20669,"Wyszyńskiego",51.1223239800,17.0518703600
1603,16404,"Przyjaźni",51.0685021100,17.0035471700
749,31912004,"Dąbrowica",51.2176411400,17.2163361800
556,24515,"Monte Cassino",51.1064727900,17.1051594100
2886,12108,"Nowodworska",51.1137697500,16.9647924500
872,120804,"Górnickiego",51.1163268200,17.0559631700
864,11308,"KRZYKI",51.0757394700,17.0076464900
1165,23145,"Bezpieczna",51.1424594100,17.0256778100
792,18358,"Mokra",51.1715619400,16.8373543400
1574,24411,"Piramowicza",51.1030818500,17.0964061300
2637,20329,"Komuny Paryskiej",51.1015751000,17.0464211600
17,82024003,"ZABRODZIE",51.0567887900,16.9454119800
3131,12738,"KOZANÓW",51.1373875700,16.9688367700
98,18702,"Chwałkowska",51.1595240700,16.9107602900
127,12702,"Kolista",51.1326958400,16.9726114500
88,18124,"Śnieżna",51.1495061000,16.8789305100
641,20717,"Trzebnicka",51.1286946500,17.0368436200
74,18722,"Marszowice",51.1678519500,16.8904964100
1177,20711,"Dubois",51.1169492400,17.0342119600
3272,50000062,"TRESTNO (pętla)",51.0747000000,17.1455110000
102,18719,"Zbożowa",51.1737389600,16.9115269100
4007,92055003,"Wilkostów",51.2159390000,16.8052910000
4005,92055005,"Czerna",51.2252380000,16.7999620000
116,12731,"Górnicza",51.1405898600,16.9592038200
201,12518,"Hynka",51.1223775500,16.9616045600
3607,31917004,"Wilczyce - Szkoła",51.1296339100,17.1520280400
3940,90094003,"Wróblowice",51.1582560000,16.7810770000
357,26304,"Wojszyce",51.0658319400,17.0323988000
1879,26114,"Tunelowa",51.0651283100,17.0646960900
754,29132,"KIEŁCZOWSKA (LZN)",51.1467764000,17.1209557100
4125,26118,"Vivaldiego",51.0504530000,17.0591480000
1191,29305,"Mroźna",51.1349244300,17.1379010400
3669,31423021,"Bukowina - skrzy.",51.2049655100,17.1538612200
306,11536,"Krucza",51.0921559300,17.0084854600
607,24303,"Śniadeckich",51.1197837900,17.0774629500
3516,110223,"DWORZEC GŁÓWNY",51.1007139500,17.0360707800
3451,11701,"Bzowa (Centrum Zajezdnia)",51.0975086400,16.9913099400
1628,24207,"Stadion Olimpijski",51.1168749500,17.0898967300
2044,723951,"Wysoka Osiedle",51.0532800400,17.0036759900
1550,10274,"pl. Orląt Lwowskich",51.1072991700,17.0214432800
1180,24532,"Mickiewicza",51.1092717900,17.0747493600
3134,25309,"BROCHÓW",51.0589640000,17.0864790000
2570,18502,"STADION WROCŁAW (Królewiecka)",51.1440074700,16.9496930400
3219,18106,"Kamiennogórska (Ośrodek dla niewidomych)",51.1424931800,16.9007395500
1194,29112,"BIERUTOWSKA (Wiadukt)",51.1581934000,17.1465465800
2356,12602,"Kolista",51.1329353800,16.9727068400
3852,31371002,"Godzieszowa - transformator",51.2415620900,17.1309744600
928,11375,"Jaworowa",51.0803377500,17.0212776300
1528,20627,"Nowowiejska",51.1243609700,17.0451328100
918,12540,"Szybowcowa",51.1301180700,16.9660210200
2640,20370,"Pułaskiego",51.0986714900,17.0439781800
3703,31453007,"Kępa - skrzy.",51.2410006900,17.1955393500
640,20718,"Trzebnicka",51.1279170600,17.0363428100
3860,121032,"Hubska (Dawida)",51.0935770000,17.0427790000
2782,29925,"Kiełczowska (Cmentarz)",51.1448648400,17.1494268600
3713,31453011,"Łozina - Milicka/szkoła",51.2347397500,17.1813188000
62,18356,"Dolnobrzeska",51.1550096700,16.8590301600
4173,91606001,"Lutynia Osiedle ul. Wschodnia",51.1374230000,16.7957840000
1434,20807,"Grunwaldzka",51.1151340100,17.0667623800
1164,123002,"most Osobowicki",51.1330485300,17.0276312700
3767,18326,"Rodła",51.1247121300,16.8636410200
3595,31919009,"Piecowice",51.1443260000,17.2177718500
1506,23002,"most Osobowicki",51.1330474500,17.0275404900
1421,24011,"Gęsia",51.1318492300,17.0881661100
3182,11730,"OPORÓW",51.0841298200,16.9720121500
1149,17304,"Muchobór Wielki",51.0989253500,16.9415527700
1208,24311,"Park Szczytnicki",51.1115466600,17.0830265300
3870,91606003,"Lutynia - Straż",51.1349880000,16.7830950000
1172,229703,"Szymanów - skrzyż.",51.1884069300,17.0306521000
1336,18350,"Owczarska",51.1517139500,16.8646837100
699,23556,"Ługowa",51.1587789600,17.0444394600
1074,23519,"Pracze Widawskie",51.1776764800,17.0155968700
624,23701,"Berenta",51.1349714000,17.0577733900
1190,29303,"Zgorzelisko",51.1383725500,17.1313198600
3711,31453013,"Łozina - Milicka/poczta",51.2331773400,17.1775206200
3244,29545,"Odolanowska",51.1659900000,17.1295520000
1368,20826,"Bujwida",51.1136338100,17.0674990400
2618,12607,"Kozanowska",51.1390591400,16.9654023200
1882,25317,"Park Brochowski",51.0627158000,17.0758671600
4056,31341018,"Długołęka-Parkowa skrzy. Konopnicka",51.1828390000,17.1889430000
3859,121031,"Hubska (Dawida)",51.0930490000,17.0428970000
195,12911,"KUŹNIKI",51.1238390200,16.9499502300
837,124421,"Mickiewicza",51.1085166800,17.0726607600
526,25501,"Rakowiecka",51.0971037900,17.0676725800
389,16531,"KLECINA",51.0658163200,16.9881728400
582,24712,"Zagrodnicza",51.1067304600,17.1432352200
133,18103,"Grabowa",51.1400562100,16.9209472000
3612,31920003,"Kiełczów - Biedronka",51.1426775300,17.1665650500
30,10381,"pl. Orląt Lwowskich",51.1071331900,17.0193938800
833,120853,"Piastowska",51.1162080000,17.0609890100
83,18127,"Stabłowice",51.1559262300,16.8911354900
1499,24010,"Kwidzyńska",51.1316188000,17.0794718900
3930,18504,"Rędzińska (Cmentarz)",51.1488387700,16.9455355700
1526,12201,"Niedźwiedzia",51.1214828200,16.9934177900
2329,21139,"GAJ - pętla",51.0771230900,17.0495971700
1159,11376,"Jaworowa",51.0817118000,17.0231520600
106,18507,"Północna",51.1575562100,16.9335171300
402,17114,"Adamieckiego",51.0742591700,16.9629950300
3835,26338,"rondo Św. Ojca Pio",51.0593500000,17.0078240000
1490,20263,"Kościuszki",51.1001978000,17.0452882600
803,24322,"SĘPOLNO",51.1139437200,17.1036990900
120,12720,"KOZANÓW",51.1374775400,16.9683083100
1561,20613,"Paulińska",51.1202902400,17.0353334500
3715,31920004,"Kiełczów - Biedronka",51.1428357400,17.1648719200
817,120614,"Paulińska",51.1209707300,17.0350993300
375,82024005,"Kwiatkowskiego",51.0587269700,16.9556470700
3712,31453012,"Łozina - Milicka/szkoła",51.2348521100,17.1812383400
515,120213,"Świstackiego",51.0990054400,17.0501344200
2542,24016,"KOWALE",51.1284171500,17.1021457800
1637,10002,"Świdnicka",51.1072061900,17.0326635900
1655,20292,"Urząd Wojewódzki",51.1086373700,17.0495530400
789,17505,"Przybyły",51.1089846600,16.9171314200
584,24719,"Kmieca",51.1046407500,17.1466674300
3461,24145,"Kromera (Czajkowskiego)",51.1363143000,17.0704444900
1198,31341008,"Szczodre - Szkoła",51.1982979900,17.1896988900
1647,20618,"Trzebnicka",51.1286499100,17.0365318700
2786,23201,"most Milenijny",51.1360049100,16.9983194200
629,23732,"Berenta",51.1357800000,17.0575871100
3587,31909009,"Łozina - Nowego Osiedla II",51.2332079900,17.1635124600
1587,20682,"PL. STASZICA",51.1228805000,17.0305476900
1249,21151,"TARNOGAJ",51.0777923300,17.0646699500
3819,24209,"8 Maja",51.1136047100,17.0914420400
2695,29320,"Inflancka",51.1423583500,17.1304153200
4138,26101,"Buforowa-Rondo",51.0695440000,17.0540690000
1125,18706,"Główna",51.1631701300,16.8966747800
351,26312,"Kurpiów",51.0548816500,17.0266107900
236,10512,"Inowrocławska",51.1155868600,17.0139613900
554,24503,"Tramwajowa",51.1042169300,17.0831066900
3740,32911805,"Domaszczyn Wrocławska Skrzyżowanie",51.1878746900,17.1532456100
1098,30440004,"Borowa - szkoła",51.1894895500,17.2790538400
3936,11552,"RACŁAWICKA",51.0777720000,16.9837450000
4110,80347013,"Pietrzykowice Wrocławska/Stawowa",51.0555235400,16.8824410300
3393,17737,"Samotworska",51.1191000000,16.8478040000
2018,23167,"Gąsiorowskiego",51.1438550100,17.0397542700
3816,18720,"Stabłowicka",51.1703400000,16.9016280000
695,227902,"PSARY",51.1860260000,17.0295550000
3820,24210,"8 Maja",51.1136691900,17.0911197100
1457,21005,"Joannitów",51.0933772400,17.0361176600
2122,21024,"Krynicka",51.0795393800,17.0507425100
1535,11213,"Orla",51.0801037600,17.0080294800
1650,25002,"Krakowska",51.0931094000,17.0606087300
1964,17113,"Adamieckiego",51.0732833300,16.9636527200
2273,29501,"Zakrzowska",51.1520301100,17.1165644800
3918,24704,"Kolumba",51.1141008400,17.1170798400
2831,17736,"Żernicka",51.1255770000,16.9123680000
2739,716718,"AUCHAN",51.0520648000,16.9740535400
3292,50000054,"Starodworska",51.0738100000,17.1083680000
1865,17312,"MIŃSKA (Rondo Rotm. Pileckiego)",51.1060820400,16.9501998000
1572,12409,"PILCZYCE",51.1360934100,16.9504506500
3547,12906,"KUŹNIKI",51.1235160000,16.9509960000
1093,31919003,"Bielawa",51.1602028300,17.2522432300
1626,24414,"Spółdzielcza",51.1022057200,17.1023223200
950,26321,"Oboźna",51.0596915200,17.0324623800
507,11301,"Rondo",51.0916063600,17.0178479900
3650,31371013,"Pasikurowice - cmentarz",51.2043250600,17.1009822500
1599,21009,"Prudnicka",51.0892028400,17.0450511600
678,23509,"LIPA PIOTROWSKA",51.1727489300,16.9950801900
4014,92052001,"Księginice - skrzyż. Warzyna",51.2434440000,16.7657370000
2348,10008,"ŚWIDNICKA (Dom Europy)",51.1068121200,17.0334133800
1445,11604,"Hutmen",51.0958967300,16.9857695900
774,31917012,"Kiełczów - osiedle",51.1325442000,17.1725084400
1140,12714,"Wiślańska",51.1363878900,16.9789074900
1816,16721,"Połabian",51.0562372400,16.9704749500
2259,12112,"Rogowska",51.1103765500,16.9559448100
3802,17710,"Jerzmanowska nr 17",51.1275217100,16.9005955800
2819,10270,"Arkady (Capitol)",51.1013912100,17.0286990600
910,18302,"LEŚNICA",51.1451806200,16.8719948600
1467,24206,"Karłowicza",51.1170463300,17.0864598400
2497,1,"Zajezdnia GAJ",51.0892658800,17.0296803600
935,24126,"Kowale (Stacja kolejowa)",51.1341685600,17.1016776000
1567,11402,"Pereca",51.1011168300,17.0079876300
346,26315,"Strachowskiego",51.0585985900,17.0137882700
2772,20925,"PL. GRUNWALDZKI",51.1127135300,17.0650486000
3928,11543,"Modlińska",51.0816957000,17.0006320000
832,120854,"Piastowska",51.1153652900,17.0609685000
1217,26308,"Gałczyńskiego",51.0542845600,17.0322495300
1596,10654,"Pomorska",51.1180575500,17.0305601600
2275,29511,"Zakrzowska",51.1506056200,17.1155360800
3520,20269,"DWORZEC GŁÓWNY",51.0996270300,17.0351616700
3613,31920001,"Kiełczów - Ładna",51.1436172500,17.1600064300
1500,24009,"Kwidzyńska",51.1315553500,17.0796554100
2666,726951,"Wysoka",51.0463100400,17.0121329900
603,24132,"Kwidzyńska",51.1305853100,17.0783376700
3107,21160,"PETRUSEWICZA",51.0914570000,17.0327200800
4136,18548,"Maślicka (Staw)",51.1557880000,16.9361120000
212,12303,"Kwiska",51.1255823700,16.9834199800
86,18126,"Ciechocińska",51.1525570000,16.8834970000
836,120826,"Bujwida",51.1136734200,17.0676557400
3471,90336012,"Wilkszyn - Miłoszyn",51.1843236000,16.8710786000
1351,25005,"Armii Krajowej",51.0875014300,17.0682828700
2255,31920023,"Oleśniczka",51.1466091400,17.2804715400
822,120626,"Jedności Narodowej",51.1215483000,17.0435518200
1464,23016,"Kamieńskiego",51.1407474500,17.0321338600
2261,12157,"ROD Oświata",51.1009791100,16.9727983900
199,12542,"Bystrzycka",51.1233331100,16.9587513000
1218,21125,"Kamienna",51.0849903800,17.0479730000
1817,16720,"Połabian",51.0567143100,16.9713183600
1189,24124,"Tczewska",51.1314645800,17.1111700100
1038,18704,"Wełniana",51.1608408700,16.9052291400
535,25507,"Nowy Dom",51.0933543500,17.1072604700
553,24504,"Tramwajowa",51.1042905300,17.0838771700
3484,90336007,"Pisarzowice - Graniczna",51.1972415000,16.8548221000
1487,20262,"Komuny Paryskiej",51.1022548400,17.0466215400
4025,92058004,"Mrozów - Wyzwolenia",51.1891420000,16.7841170000
396,11307,"KRZYKI",51.0752719000,17.0066644200
895,18347,"ŻAR",51.1498370000,16.8345170000
2531,10531,"pl. Orląt Lwowskich",51.1076744900,17.0210016700
611,24104,"Grudziądzka",51.1378804900,17.0736345400
1712,18728,"Łososiowicka",51.1757095400,16.8811538800
1269,11318,"Sztabowa",51.0880624400,17.0143858000
2867,20920,"PL. GRUNWALDZKI",51.1119811600,17.0640336000
2840,90336001,"Pisarzowice - Kolejowa",51.2137413000,16.8474439000
538,25511,"OPATOWICE",51.0948336300,17.1292184000
310,11535,"Krucza",51.0941305200,17.0095389000
902,12322,"DH Astra",51.1278478600,16.9759912400
3717,31472002,"Węgrów (na wys. nr 19)",51.2644411600,17.2204251900
1705,18390,"RUBCZAKA (Stacja kolejowa)",51.1430309700,16.8668989700
172,17734,"Gałowska",51.1135177200,16.8452426300
3512,20362,"DWORZEC GŁÓWNY",51.0991877800,17.0343344100
3129,23515,"ŚWINIARY",51.1966424700,16.9751508600
2839,90336004,"Pisarzowice - Szkolna",51.2099469000,16.8514230000
3608,31917003,"Wilczyce - Borowa",51.1300661700,17.1506207600
2828,29104,"Psie Pole",51.1458270000,17.1115630000
2299,16718,"ROD Bielany",51.0553851700,16.9776400000
1027,24122,"Działdowska",51.1331588800,17.1057941900
645,23161,"Mochnackiego",51.1419850600,17.0366010800
3534,20720,"Słonimskiego",51.1306140000,17.0450780000
151,18319,"Szkolna",51.1325609400,16.8481176300
3891,11303,"Hallera",51.0871386900,17.0124994200
3644,31371008,"Siedlec - Wrocławska/sklep",51.2310880600,17.1158433200
941,16509,"Partynice",51.0613050000,16.9959718300
1285,24320,"Moniuszki",51.1194907100,17.0827921400
2715,18388,"LEŚNICA",51.1446737300,16.8715548200
3642,31919008,"Raków - skrzy.",51.1676435500,17.2760978600
2643,18111,"Stadion Wrocław (Lotnicza)",51.1383796200,16.9425624700
302,11513,"Grochowa",51.0962177400,17.0058089100
758,29317,"Kowieńska",51.1429343600,17.1344098300
964,110654,"Pomorska",51.1180115000,17.0307452500
3620,31919001,"Piecowice",51.1446005100,17.2171888800
300,11721,"Inżynierska",51.0947688200,16.9911838000
3609,31917006,"Wilczyce - Dworska",51.1292884900,17.1549418500
4183,92052004,"Lenartowice przy posesji nr 11a",51.2439710000,16.7997010000
1468,25009,"Karwińska",51.0819435600,17.0769604500
3453,11523,"Krucza (Mielecka)",51.0934121100,17.0037653100
289,11747,"BLACHARSKA",51.0821011300,16.9896025300
2013,29321,"Szewczenki",51.1417840800,17.1254692100
1544,10272,"pl. Legionów",51.1048549800,17.0217281600
921,11540,"Gajowicka",51.0876546200,17.0067966200
2887,18543,"STADION WROCŁAW (Królewiecka)",51.1439371000,16.9482154100
912,18325,"RATYŃ",51.1296803000,16.8606577700
1398,21002,"DWORZEC AUTOBUSOWY",51.0974641500,17.0327766200
1438,10024,"Hala Targowa",51.1126609800,17.0394104900
1013,723966,"Bielany - PKP",51.0375729600,16.9773535600
634,23720,"Poprzeczna",51.1457814800,17.0729631000
3742,31480006,"Borowa - skrz.",51.1962339200,17.2798677500
248,10545,"Śrubowa",51.1119080700,17.0001085800
1384,12401,"DH Astra",51.1281382200,16.9760575700
1465,23015,"Kamieńskiego",51.1409766200,17.0322222300
4107,30516,"Ścinawska",51.1188480000,17.0076130000
246,10546,"Śrubowa",51.1112815600,17.0030202800
1688,10104,"Rynek",51.1119722800,17.0272170900
1326,12319,"Hala Orbita",51.1323514000,16.9894391000
3214,23020,"Wołowska",51.1481479500,17.0298805600
1502,12205,"Kwiska",51.1254882000,16.9832065900
339,16511,"Przyjaźni",51.0678664200,17.0037727500
824,123008,"OSOBOWICKA (Cmentarz)",51.1350846600,17.0055331100
2781,29926,"Kiełczowska (Cmentarz)",51.1453417900,17.1480205300
434,25109,"Karwińska",51.0813706000,17.0781845600
2361,12611,"Górnicza",51.1401983600,16.9594507900
657,10712,"Dubois",51.1164097300,17.0332959000
2906,25308,"Semaforowa",51.0617030100,17.0795609300
179,17703,"Żerniki",51.1236331100,16.9229511900
2096,32622601,"Długołęka - Robotnicza",51.1780222100,17.2007786300
3414,11354,"Sudecka",51.0856654900,17.0166093600
4077,716105,"Biskupice Podgórne Dongseo/Dong Yang",51.0207780000,16.8962960000
73,18721,"Marszowice",51.1674065000,16.8911978100
696,227904,"Szymanów - skrzyż.",51.1884068400,17.0305035300
1571,20854,"Piastowska",51.1153658200,17.0608780600
1476,24007,"Kętrzyńska",51.1308779600,17.0744822500
2289,21178,"ROD Bajki",51.0834244500,17.0340740400
3862,91606005,"Lutynia I",51.1357120000,16.7717810000
3903,11209,"Hallera",51.0867606000,17.0123529300
2477,18359,"Las Mokrzański",51.1761020000,16.8335630000
1466,24205,"Karłowicza",51.1169145100,17.0860589800
112,18523,"Turoszowska",51.1530520600,16.9476315600
384,16502,"Zimowa",51.0713285300,17.0000093600
4167,92052011,"Brzezinka Średzka - ul. Główna",51.2158882000,16.8369020000
3881,29326,"LITEWSKA",51.1423253700,17.1278740000
533,25504,"Międzyrzecka",51.0949543400,17.0807391400
4142,43514,"Zajączkowska",51.1893380000,16.9786100000
1534,10054,"Opera",51.1055157100,17.0320637400
2288,21118,"ROD Bajki",51.0838947200,17.0352944100
3725,31341017,"Łozina Cmentarz",51.2285671100,17.1806044700
3795,26109,"Kajdasza",51.0536790000,17.0579230000
293,11703,"Hutmen",51.0959695900,16.9853453800
311,11512,"Krucza",51.0950533500,17.0086204000
3291,50000053,"Starodworska",51.0738100000,17.1085530000
3677,32622402,"Długołęka Urząd Gminy",51.1761828000,17.2014097300
3379,23725,"KOSZAROWA (Uniwersytet)",51.1404951600,17.0684798900
1450,11236,"Jaworowa",51.0809699500,17.0222274100
3958,92060008,"Lubiatów",51.2255390000,16.6958530000
1387,10411,"Dolmed",51.1141388300,17.0023525400
3255,17128,"TYNIECKA (pętla)",51.0759615900,16.9528937500
1764,12510,"Rękodzielnicza",51.1362357200,16.9603393900
988,24128,"Kowalska",51.1296578800,17.1131234000
153,98325,"RATYŃ",51.1297596400,16.8604872400
72,18732,"Marszowice",51.1668650200,16.8901242700
266,17503,"Zagłoby",51.1098037400,16.9280002300
123,12715,"Dzielna",51.1388593600,16.9747484300
2245,31917008,"Wilczyce - Dębowa",51.1303269200,17.1628235800
3127,12114,"Centrum Zarządzania Kryzysowego",51.1146291900,16.9722976100
636,23122,"Broniewskiego",51.1350993400,17.0364976500
896,723954,"Wysoka-Radosna",51.0487255500,16.9999521600
4164,91607003,"Ferma - stadnina koni",51.1180276000,16.8253587000
1538,23005,"OSOBOWICKA (Cmentarz II)",51.1345775700,17.0112481600
1244,20931,"Katedra",51.1141993800,17.0507981200
840,110023,"Hala Targowa",51.1127695100,17.0397359400
1711,18727,"Łososiowicka",51.1753050000,16.8822500000
3124,23521,"POŚWIĘTNE",51.1514117300,17.0292892100
1570,20805,"Piastowska",51.1157841300,17.0601010800
3297,50000060,"Trestno",51.0758000000,17.1454640000
3690,31919007,"Raków - skrzy.",51.1678296500,17.2753299100
390,16516,"Chłodna",51.0749863500,16.9968312900
3639,31921008,"Raków IV",51.1556914100,17.2744498300
3221,18148,"Małopolska (Ośrodek dla niewidomych)",51.1374574800,16.8988858100
2028,20906,"pl. Bema",51.1175134300,17.0410420900
3125,23022,"POŚWIĘTNE",51.1502082200,17.0287050100
2268,11333,"Komandorska",51.0921600900,17.0245164000
3666,31909005,"Tokary - centrum",51.2331200700,17.1404955900
661,23306,"Lipska",51.1443278900,16.9871264400
275,17308,"Krzemieniecka",51.0967339800,16.9548996900
2792,23169,"Kamieńskiego (Szpital)",51.1491042200,17.0432048100
1175,10703,"PL. STASZICA",51.1221422800,17.0307665800
182,17701,"Szczecińska",51.1225505800,16.9307786400
3619,31918007,"Kamień - skrzy.",51.1670032400,17.2192665200
691,23529,"Widawa",51.1757613100,17.0232191100
3764,18327,"Rodła",51.1247949300,16.8635310600
3812,26323,"rondo Św. Ojca Pio",51.0589179100,17.0068889100
1709,20802,"Ogród Botaniczny",51.1168194200,17.0502544400
783,11538,"Gajowicka",51.0886347900,17.0066463300
4120,17720,"Krzeptowska",51.1202335400,16.8565220700
2031,20621,"pl. Bema",51.1175025900,17.0421169100
3634,31913010,"Januszkowice - Wrocławska",51.2211867900,17.2384442100
70,18725,"Krzelowska",51.1778574000,16.8781669900
1034,24727,"Volvo",51.1198228600,17.1145789000
3019,25121,"Sosnowiecka",51.0704598600,17.0915432900
1031,20318,"pl. Wróblewskiego",51.1042237600,17.0483492600
3585,31909010,"Łozina - Nowego Osiedla II",51.2332024700,17.1650437800
3126,23021,"POŚWIĘTNE",51.1502881500,17.0287073600
200,12517,"Hynka",51.1224620800,16.9621544900
282,11727,"Aleja Pracy",51.0912815800,16.9865558100
2885,12107,"Nowodworska",51.1138580300,16.9647181400
2956,17509,"Zarembowicza",51.1079012900,16.8993525100
1123,90336009,"Wilkszyn - Polna",51.1886197000,16.8665259000
1901,124201,"Kochanowskiego",51.1151273100,17.0737479000
1702,31453019,"Bąków",51.2117570200,17.1594742400
497,11324,"Zielińskiego",51.0981001900,17.0202284100
1551,10273,"pl. Orląt Lwowskich",51.1073735000,17.0215681200
841,110021,"GALERIA DOMINIKAŃSKA",51.1085276100,17.0387922100
3719,32623507,"Domaszczyn Stawowa",51.1887715300,17.1504335600
3732,31917015,"Kiełczów - WODROL",51.1351346700,17.1758657000
288,11745,"Ślusarska",51.0847614100,16.9905185000
1432,18004,"Grabowa",51.1397749600,16.9213887800
393,16514,"Sowia",51.0737487700,17.0016200900
81,18129,"Park Stabłowicki",51.1596774500,16.8936900200
1495,24003,"KROMERA",51.1316622500,17.0652258100
1185,23717,"Koszarowa",51.1403086600,17.0701030500
3226,25517,"Opatowicka nr 59",51.0950859000,17.1159210000
1113,26335,"Świt",51.0604797600,17.0257185600
3256,17129,"Tyniecka",51.0721800000,16.9584270000
3687,31922004,"Kiełczów - Sielska Zagroda",51.1237185000,17.1752099400
2235,23709,"Przybyszewskiego",51.1401167300,17.0629669600
1716,16714,"Słoneczna",51.0600289200,16.9747878000
1715,16715,"Słoneczna",51.0588267100,16.9737796700
1527,20628,"Nowowiejska",51.1242391400,17.0448911000
798,18742,"PRACZE ODRZAŃSKIE",51.1742539400,16.9082498500
999,25135,"Armii Krajowej",51.0866161500,17.0693027800
1043,12305,"Małopanewska",51.1240537400,16.9874779200
232,10509,"Głogowska",51.1176959900,17.0040245600
1593,10602,"Pomorska",51.1172335900,17.0317555200
575,24316,"SĘPOLNO",51.1137701100,17.1037905700
294,11704,"Hutmen",51.0960276600,16.9863183300
3817,26310,"Grota-Roweckiego",51.0507896000,17.0300235400
3672,31907002,"Krakowiany - skrzy.",51.2638015900,17.1902215400
3199,11614,"OPORÓW",51.0843100000,16.9720010000
3551,26103,"Konduktorska",51.0655650000,17.0550560000
3558,111406,"pl. Srebrny",51.0986476000,16.9964760000
1283,16520,"Radio i Telewizja",51.0718813600,17.0063211100
3793,20715,"DWORZEC NADODRZE",51.1247390100,17.0338341400
260,12123,"Chociebuska",51.1157845300,16.9585619300
1743,120815,"PL. GRUNWALDZKI",51.1114382700,17.0603531000
207,12514,"Orlińskiego",51.1225167500,16.9729111300
3759,21107,"Działkowa",51.0777534300,17.0338284800
1998,11504,"Stalowa",51.0989520000,17.0013480000
468,25306,"BROCHÓW (Stacja kolejowa)",51.0636048200,17.0837437300
442,21155,"Gazowa",51.0781518200,17.0704111800
2861,11711,"FAT",51.0945698500,16.9778035600
4019,31920028,"Brzezia Łąka-skrzy.Sportowa",51.1236130000,17.2555240000
3626,30368011,"Borowa - skrz.",51.1949370500,17.2791721200
2617,12608,"Kozanowska",51.1389990200,16.9652739400
3907,21023,"Bardzka",51.0825577700,17.0493748100
3568,17136,"Stanki",51.0761615000,16.9738343600
333,11355,"Jarzębinowa",51.0819217600,17.0167110800
4040,10248,"Kolejowa",51.1031250000,17.0167010000
285,11744,"Ojca Beyzyma",51.0903377300,16.9921321400
2930,31920006,"Kiełczów - Wrocławska",51.1409341000,17.1743202900
4141,43513,"Zajączkowska",51.1891160000,16.9788890000
4058,38144,"Wielkopolska",51.1408650000,16.8862200000
887,25305,"BROCHÓW (Stacja kolejowa)",51.0637473200,17.0824959800
3021,31480004,"Stępin",51.2088041400,17.2805974900
96,18703,"Wełniana",51.1611804100,16.9044891100
194,12524,"METALOWCÓW (Ośrodek sportu)",51.1298659200,16.9549646700
805,20922,"PL. GRUNWALDZKI",51.1120574500,17.0628862800
764,29304,"Zgorzelisko",51.1389264900,17.1306132600
3560,11405,"pl. Srebrny",51.0984846500,16.9961321000
606,24134,"Brücknera",51.1385841700,17.0814245700
1631,11403,"Stalowa",51.0994707600,17.0004263700
1622,20683,"Słowiańska",51.1234541000,17.0404781200
757,29314,"Kiełczowska",51.1457117100,17.1357537300
3183,11734,"OPORÓW",51.0841500000,16.9718980000
95,18709,"STABŁOWICKA (Ośrodek zdrowia)",51.1674958900,16.8992412400
2302,29528,"ROD Źródło Zdrowia",51.1506856400,17.1085794000
4170,92052015,"Brzezina Osiedle",51.1922540000,16.8334665000
4123,26107,"Jagodzińska",51.0587129500,17.0564998800
3598,30098012,"Mirków - Sportowa",51.1636561400,17.1571042300
4027,11525,"Kolbuszowska (Stadion)",51.0940238500,16.9972875400
1289,20900,"Ogród Botaniczny",51.1169011100,17.0503602800
1556,25007,"Park Wschodni",51.0848858600,17.0721940500
961,11362,"Wiśniowa",51.0843160800,17.0236254600
1137,12523,"METALOWCÓW (Ośrodek sportu)",51.1295893900,16.9549576600
3065,31908002,"Zaprężyn",51.2520818900,17.1923899500
2948,10333,"Wzgórze Partyzantów",51.1037869200,17.0384902700
1674,24404,"ZOO",51.1055608100,17.0778982000
129,12503,"Metalowców",51.1327474000,16.9582917200
76,18733,"Bojanowska",51.1653264500,16.8818990400
3822,24313,"8 Maja",51.1135576300,17.0922856300
231,10510,"Głogowska",51.1174262400,17.0035309700
91,18707,"Główna",51.1636348700,16.8966882100
1367,20825,"Bujwida",51.1133631600,17.0669058200
3116,17511,"Strachowice General Aviation",51.1050111500,16.8990643000
262,12126,"Nowy Dwór (Rogowska)",51.1186519500,16.9537881200
666,23107,"OSOBOWICKA (Cmentarz)",51.1354559000,17.0042563000
2783,23109,"most Milenijny",51.1365115200,16.9992727300
1800,23102,"most Osobowicki",51.1330231600,17.0261839300
1815,23723,"Bagatela",51.1527626500,17.0693892200
1306,12149,"Szkocka",51.1091444900,16.9685528800
585,24714,"Smocza",51.1033559900,17.1547421600
1582,10604,"PL. STASZICA",51.1224624500,17.0302590500
